result,table,_start,_stop,_time,_value,_field,_measurement
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558139+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572577+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579199+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596649+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613789+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627317+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632238+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649317+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649471+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662837+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665538+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683811+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690624+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703040+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.709002+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716910+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721927+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729102+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732374+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,12,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735699+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558142+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572580+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579203+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596651+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613792+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627320+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632241+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649321+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649476+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662839+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665541+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683815+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690626+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703042+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.709005+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716912+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721929+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729105+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732377+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,13,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735702+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558136+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572575+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579196+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596646+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613786+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627315+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632235+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649314+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649468+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662834+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665534+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683808+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690620+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703036+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.709000+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716908+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721924+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729099+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732372+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,14,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735696+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558145+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572584+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579208+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596655+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613798+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627325+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632247+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649327+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649481+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662843+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665545+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683819+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690643+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703046+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.709009+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716916+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721932+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729108+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732381+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,15,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735706+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558142+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572581+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579204+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596652+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613792+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627320+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632242+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649322+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649477+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662840+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665542+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:25.683816+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:40.690637+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:55.703043+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:10.709006+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:25.716913+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:40.721930+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:13:55.729106+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:10.732378+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,16,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:14:25.735703+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:40.558137+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:09:55.572576+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:10.579198+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:25.596647+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:40.613787+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:10:55.627316+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:10.632236+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:25.649315+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:40.649469+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:11:55.662835+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
_result,17,2024-09-12 20:09:33.068641+00:00,2024-09-12 21:09:33.068641+00:00,2024-09-12 20:12:10.665535+00:00,0.0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,KELABO1-----BS1---KFU1
